ANIO;MES;AREA;ESTRATO;LLAVE_PANEL;CONGLOMERADO;MUESTRA;SELVIV;HOGAR;C201;C203;C204;C205;C206;C207;C208;C300n;NROINF;C301_DIA;C301_MES;C301_ANIO;C303;C304;C305;C306_1;C306_2;C306_3;C306_4;C306_5;C306_6;C306_7;C306_8;C306_9;C306_10;C306_10A;C306_11;C306A;C308_COD;C309_COD;C310;C311;C312;C313;C317;C317A;C318_1;C318_2;C318_3;C318_4;C318_5;C318_6;C318_7;C318_T;C328_T;whoraT;C330;C331;C333;C334;P209H;C335;C338;C339_1;C341_T;C342;C344;C345_1;C347_T;C348;C350;C352;C353;C354;C355;C356;C357_I;C358;C359;C361_1;C362_1;C361_2;C362_2;C361_3;C362_3;C361_4;C362_4;C361_5;C362_5;C361_6;C362_6;C361_7;C362_7;C361_8;C362_8;C364_1;C365_1;C364_2;C365_2;C364_3;C365_3;C364_4;C365_4;C366;C366_1;C366_2;C375_1;C375_2;C375_3;C375_4;C375_5;C375_6;C376;C377;OCUP300;D341_T;D344;D347_T;D350;D351_T;I339_1;I342;I345_1;I348;INGTOT;INGTOTP;ingtrabw;RESIDENT;FAC_T300
2023;4;1;1;2.02E+24;1772003;1;1;1;2;3;1;2; ;2;24;2;2;3;7;1998;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5131;5610;3;5;1; ;4;120;10;10;0;10;10;10;10;60; ;60;1; ;2; ;2;2;4;1400;40; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;1;5;2; ;2; ;2; ;10;1; ;2;2;2;2;2;2;10;7;1;1200; ; ; ;351;1400; ; ; ;2600;2600;2951;1;311.513.428.208.871
2023;4;1;1;2.02E+24;1772003;1;1;1;3;3;1;2; ;2;22;3;3;28;7;2000;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5131;5610;3;5;1; ;4;500;12;12;12;0;12;12;12;72; ;72;1; ;2; ;2;2;3;650;50; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;1;1500; ; ; ;200;1300; ; ; ;2800;2800;3000;1;311.513.428.208.871
2023;4;1;1;2.02E+24;1772003;1;1;1;4;3;1;2; ;2;16;4;4;6;5;2006;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5223;4711;9; ;3;2;1;2;5;1;1;1;1;1;3;13; ; ;1; ;1;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;1;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;5;4; ;2;2;2;2;2;2;10;7;2; ; ; ; ; ; ; ; ; ; ; ; ;1;311.513.428.208.871
2023;4;1;1;2.02E+24;1772003;1;1;1;5;3;1;2; ;2;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+22;47102;1;44;1;1;1;1;2; ;1;48;1;1;8;7;1974;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3111;8030;3;5;1; ;5;600;0;8;8;8;8;8;8;48; ;48;1; ;2; ;2;2;4;2500; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;9;3; ;2;2;2;2;2;2;10;7;1; ; ; ; ;466;2500; ; ; ;2500;2500;2966;1;770.873.220.245.006
2023;4;1;1;2.02E+22;47102;1;44;1;2;2;1;2; ;2;46;2;2;8;6;1976;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9629;8690;2; ;3;2;1;1;0;0;4;0;4;0;0;8; ;8;1; ;1;1;1;1; ; ; ;433; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;1;5;2; ;2; ;2; ;9;3; ;2;2;2;2;2;2;10;1;1; ; ; ; ; ; ;433; ; ;433;433;433;1;673.594.053.487.285
2023;4;1;1;2.02E+22;47102;1;44;1;3;3;1;2; ;2;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+22;47102;1;44;1;4;3;1;2; ;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+22;20384;1;94;1;1;1;1;2; ;2;72;1;1;2;7;1950;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;5;1;1;7; ; ;1;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;3; ; ; ; ; ; ; ; ; ; ; ; ;1;706.790.387.942.936
2023;4;1;1;2.02E+22;20384;1;94;1;2;11;1;2; ;1;26;2;2;13;7;1996;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3123;4100;3;5;2;3;1;5;0;10;10;10;10;10;5;55;9;64;1; ;2; ;2;2;4;1500;15; ; ; ; ;200; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;11;5; ;2;2;2;2;2;2;10;7;1;450; ; ; ; ;1500; ; ;200;2150;1950;2150;1;946.971.169.619.729
2023;4;1;1;2.02E+24;2733901;1;57;1;1;1;1;2; ;2;31;1;1;29;6;1991;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;7;2; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;4; ; ; ; ; ; ; ; ; ; ; ; ;1;855.773.383.633.359
2023;4;1;1;2.02E+24;2733901;1;57;1;2;2;1;2; ;1;37;2;2;10;12;1985;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9621;4923;3;5;4;3;1;2;0;8;5;5;6;5;7;36; ;40;2;40;2; ;2;2;3;550; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;1; ; ; ; ; ;1100; ; ; ;1100;1100;1100;1;862.467.351.773.455
2023;4;1;1;2.02E+24;2733901;1;57;1;3;3;1;2; ;1;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+24;2733901;1;57;1;4;3;1;2; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+24;2733901;1;57;1;5;6;1;2; ;2;51;5;5;25;7;1971;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;5;1;2; ; ; ;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;9;3; ;2;2;2;2;2;2;10;7;4; ; ; ; ; ; ; ; ; ; ; ; ;1;643.719.316.600.594
2023;4;1;1;2.02E+24;2733901;1;57;1;6;7;1;2; ;2;30;6;6;9;1;1993;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7513;1071;2; ;3;2;1;1;0;12;12;12;12;12;12;72; ;72;1; ;1;1;1;2; ; ; ;850;100; ; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;1; ;60; ; ; ; ;850; ; ;910;910;910;1;855.773.383.633.359
2023;4;1;1;2.02E+24;2733901;1;57;1;7;8;1;2; ;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+24;1840701;1;69;1;1;1;1;2; ;2;47;1;2;4;6;1975;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3221;8610;3;2; ; ;5;1000;5;12;5;0;5;12;5;44; ;44;1; ;2; ;2;2;4;1500; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;9;3; ;2;2;2;2;2;2;10;7;1; ; ; ; ;113;1500; ; ; ;1500;1500;1613;1;439.887.831.138.892
2023;4;1;1;2.02E+24;1840701;1;69;1;2;3;1;2; ;1;18;2;2;18;4;2004;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5131;5610;3;5;4;3;1;5;8;0;0;0;0;8;8;24; ;24;1; ;2; ;2;2;2;150;10; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;1;300; ; ; ; ;650; ; ; ;950;950;950;1;568.431.986.739.483
2023;4;1;1;2.02E+24;1840701;1;69;1;3;3;1;2; ;2;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+24;1752902;1;41;1;1;1;1;2; ;2;60;1;1;15;9;1962;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9612;3811;2; ;3;2;1;1;5;5;6;5;5;5;6;37; ;37;1; ;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1; ; ;2;2;2;2;2;2;10;9;1; ; ; ; ; ; ;400; ; ;400;400;400;1;5.409.598.404.712
2023;4;1;1;2.02E+22;27364;1;17;1;1;1;1;2; ;1;42;1;1;24;9;1980;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ; ;8;1;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;12;2; ;2;2;2;2;2;2;10;7;2; ; ; ; ; ; ; ; ; ; ; ; ;1;188.478.397.427.919
2023;4;1;1;2.02E+22;27364;1;17;1;2;2;1;2; ;2;43;2;1;25;7;1979;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2421;4773;1; ;1; ;1;2;0;6;6;6;6;6;0;30; ;30;1; ;2; ;2;2; ; ; ;4000; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;11;5; ;2;2;2;2;2;2;10;7;1; ; ; ; ; ; ;4000; ; ;4000;4000;4000;1;18.701.553.812.677
2023;4;1;1;2.02E+22;27364;1;17;1;3;3;1;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+24;2443303;1;25;1;1;1;1;2; ;2;40;1;1;9;8;1982;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;5;2; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;4; ; ; ; ; ; ; ; ; ; ; ; ;1;758.118.253.167.868
2023;4;1;1;2.02E+24;2443303;1;25;1;2;2;1;2; ;1;48;2;2;22;1;1975;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7422;4321;3;5;1; ;1;6;0;8;8;8;8;8;5;45; ;45;1; ;2; ;2;2;2;500;180; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;1;780; ; ; ; ;2165; ; ; ;2945;2945;2945;1;652.618.580.261.255
2023;4;1;1;2.02E+24;2443303;1;25;1;3;3;1;2; ;1;22;3;3;19;2;2001;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9621;1104;3;5;1; ;5;5000;0;10;9;11;8;10;9;57; ;57;1; ;2; ;2;2;4;1800;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;10;7;1;90; ; ; ;333;1800; ; ; ;1890;1890;2223;1;736.904.621.844.701
2023;4;1;1;2.02E+24;2443303;1;25;1;4;3;1;2; ;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+24;2443303;1;25;1;5;3;1;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+24;2322301;1;37;1;1;1;1;2; ;2;41;1;1;31;8;1981;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;7;2; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;3; ;1;2;2;2;2;2;2;10;7;4; ; ; ; ; ; ; ; ; ; ; ; ;1;490.436.496.774.747
2023;4;1;1;2.02E+24;2322301;1;37;1;2;3;1;2; ;2;14;2;2;3;4;2008;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;2; ; ; ; ;2;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;5;1; ;2;2;2;2;2;2;10;7;4; ; ; ; ; ; ; ; ; ; ; ; ;1;513.515.553.030.083
2023;4;1;1;2.02E+24;2322301;1;37;1;3;3;1;2; ;2;14;3;3;24;3;2009;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;2; ; ; ; ;2;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;5;1; ;2;2;2;2;2;2;10;7;4; ; ; ; ; ; ; ; ; ; ; ; ;1;513.515.553.030.083
2023;4;1;1;2.02E+24;2322301;1;37;1;4;3;1;2; ;2;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+24;2322301;1;37;1;5;3;1;2; ;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
2023;4;1;1;2.02E+22;26325;1;123;1;1;1;1;2; ;2;65;1;1;8;2;1958;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5;8;1;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;2; ;12;2; ;1;2;2;2;2;2;10;7;2; ; ; ; ; ; ; ; ; ; ; ; ;1;830.228.928.140.064
2023;4;1;1;2.02E+22;22733;1;2;1;1;1;1;2; ;1;72;1;1;19;9;1950;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9612;3811;2; ;3;2;1;2;8;6;7;6;6;8;0;41; ;41;1; ;1;1;1;2; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;4;5; ;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ;300; ; ;300;300;300;1;152.951.862.894.468
2023;4;1;1;2.02E+22;22733;1;2;1;2;2;1;2; ;2;63;2;2;2;11;1959;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9612;3811;4; ;3;2;1;2;5;0;0;0;0;0;0;5; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;7;1;2; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;4;5; ;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ; ; ;1;133.650.336.540.126
2023;4;1;1;2.02E+22;22733;1;2;1;3;3;1;2; ;2;46;3;3;4;8;1976;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9612;3811;2; ;3;2;1;1;3;3;3;3;3;4;0;19;10;29;1; ;2; ;2;2; ; ; ;50; ; ; ;150; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;5;4; ;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ;150; ;150;300;150;300;1;133.650.336.540.126
2023;4;1;1;2.02E+22;22733;1;2;1;4;3;1;2; ;2;41;4;4;15;2;1982;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9541;4789;2; ;3;2;1;1;0;3;3;3;3;5;0;17; ;17;1; ;1;1;1;2; ; ; ;500; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;6;5; ;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ;433; ; ;433;433;433;1;177.677.440.734.075
2023;4;1;1;2.02E+22;19587;1;51;1;1;1;1;1; ;1;50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; 
2023;4;1;1;2.02E+22;19587;1;51;1;3;3;1;2; ;2;20;3;3;9;1;2003;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2; ;5223;4711;4; ;3;2;1;2;3;0;0;0;0;0;2;5; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;4;2; ; ; ; ;2;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;10;1; ;2;2;2;2;2;2;10;7;4; ; ; ; ; ; ; ; ; ; ; ; ;1;993.440.860.638.116
2023;4;1;1;2.02E+22;19587;1;51;1;4;3;1;2; ;2;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
